id,sku,name,price,imageUrl,colorName,colorHex,category,seasons,styles,emotionalWords,role,pass,behavior,movement,finish,palette,ep,es,blend,intensity,contrast,inStock,recommendedQty
product_1767016496679_30,95773.WH,Quince Blossom 30.5'' (White) (Whit,8.4,"https://images.junipercdn.com/1075/95773-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Matte White,#F5F5F0,filler,"['year round', 'winter', 'fall']","['rustic', 'modern', 'traditional', 'scandinavian']","['natural', 'elegant', 'peaceful']",greenery,2,light,sweeping,matte,neutral-light,trust,reverence,,"[1, 2]",unified,True,4
product_1767016496680_31,95808.OR,Peach Blossom L. 45.5'' (Orange) (O,21.0,"https://images.junipercdn.com/1075/95808-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burnt Orange,#D2691E,filler,"['autumn', 'fall']","['rustic', 'traditional', 'natural']","['warm', 'natural', 'seasonal']",greenery,2,light,sweeping,matte,champagne,warmth,trust,,"[1, 2]",unified,True,4
product_1767016496680_32,95840.OR,Peach Blossom 30'' (Orange),11.2,"https://images.junipercdn.com/1075/95840-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Persimmon Orange,#E85A2B,filler,"['autumn', 'winter']","['rustic', 'traditional', 'harvest', 'asian']","['warm', 'seasonal', 'abundant']",greenery,1,mid,sweeping,matte,champagne,warmth,trust,,"[1, 2]",unified,True,2
product_1767016496680_33,95840.WH,Peach Blossom 30'' (White),11.2,"https://images.junipercdn.com/1075/95840-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F0E8,filler,"['spring', 'early summer']","['natural', 'rustic', 'contemporary']","['natural', 'soft', 'delicate']",greenery,2,light,sweeping,matte,neutral-light,trust,tenderness,,"[1, 2]",unified,True,2
product_1767016496680_34,95840N.OD,Peach Blossom 30'',8.54,"https://images.junipercdn.com/1075/95840n-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Orange Persimmon,#E67E22,filler,"['autumn', 'fall']","['rustic', 'farmhouse', 'traditional']","['rustic', 'harvest', 'natural']",greenery,2,mid,sweeping,gloss,champagne,nostalgia,warmth,,"[1, 2]",unified,True,2
product_1767016496680_35,95841.OR,Peach Blossom Bud 30'' (Orange),9.24,"https://images.junipercdn.com/1075/95841-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dark Brown,#4A3B2A,filler,['spring'],"['rustic', 'natural', 'farmhouse']","['natural', 'delicate', 'rustic']",greenery,2,light,reaching,satin,neutral-mid,trust,peace,,"[1, 2]",unified,True,4
product_1767172969220_0,98071.AB,Ranunculus 18.5'',6.72,"https://images.junipercdn.com/1075/98071-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#8B2538,filler,"['winter', 'fall']","['romantic', 'vintage', 'elegant']","['elegant', 'romantic', 'luxurious']",greenery,1,heavy,sweeping,matte,neutral-dark,reverence,tenderness,,"[2, 3]",unified,True,2
product_1767172969221_1,98071.OR,Ranunculus 18.5'',6.72,"https://images.junipercdn.com/1075/98071-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#FF6B42,filler,"['spring', 'fall', 'summer']","['romantic', 'contemporary', 'garden', 'bohemian']","['warm', 'romantic', 'vibrant']",greenery,1,mid,still,matte,neutral-mid,warmth,tenderness,,"[1, 2]",unified,True,5
product_1767172969221_2,98071.WH,Ranunculus 18.5'',6.72,"https://images.junipercdn.com/1075/98071-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,filler,"['year round', 'spring', 'summer']","['romantic', 'elegant', 'classic', 'bridal']","['elegant', 'pure', 'romantic', 'classic']",greenery,1,mid,sweeping,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,4
product_1767172969221_3,98072.MV,Ranunculus Open 18.5'',5.6,"https://images.junipercdn.com/1075/98072-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#D4919C,filler,"['spring', 'summer']","['romantic', 'vintage', 'garden', 'shabby-chic']","['romantic', 'elegant', 'vintage']",greenery,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172969221_4,98072.WH,Ranunculus Open 18.5'',5.6,"https://images.junipercdn.com/1075/98072-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,filler,"['spring', 'summer']","['romantic', 'shabby-chic', 'traditional']","['romantic', 'delicate', 'pure']",greenery,1,mid,sweeping,matte,neutral-light,tenderness,peace,,"[1, 2]",unified,True,4
product_1767172969221_5,98072.WHBU,Ranunculus Open 18.5'' (White / Bur,6.72,"https://images.junipercdn.com/1075/98072-whbu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4B2C7,filler,"['spring', 'summer']","['romantic', 'vintage', 'garden', 'traditional']","['romantic', 'elegant', 'delicate']",greenery,1,mid,reaching,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767172969221_6,98072.WHEP,Ranunculus Open 18.5'' (New Color),6.72,"https://images.junipercdn.com/1075/98072-whep_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream,#F5F0E8,filler,"['spring', 'early summer']","['romantic', 'vintage', 'shabby-chic', 'traditional']","['romantic', 'delicate', 'ethereal']",greenery,1,mid,sweeping,matte,neutral-light,tenderness,peace,,"[1, 2]",unified,True,4
product_1767172969221_7,98073.AB,Ranunculus Bud 18.5'' (American Bea,6.72,"https://images.junipercdn.com/1075/98073-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Magenta,#C41E3A,filler,"['spring', 'summer']","['romantic', 'garden', 'contemporary']","['romantic', 'luxurious', 'dramatic']",greenery,1,mid,sweeping,gloss,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172969221_8,98073.WH,Ranunculus Bud 18.5'' (White),6.72,"https://images.junipercdn.com/1075/98073-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,filler,"['year round', 'spring', 'summer']","['romantic', 'elegant', 'modern', 'bridal']","['elegant', 'pure', 'romantic', 'sophisticated']",greenery,1,mid,sweeping,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767172969222_9,98093.DCO,Rose Bud Pick 21.5'',7.56,"https://images.junipercdn.com/1075/98093-dco_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FF7F7F,filler,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'elegant', 'vintage']","['romantic', 'elegant', 'warm']",greenery,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172969222_10,98093.LY,Rose Bud Pick 21.5'',7.56,"https://images.junipercdn.com/1075/98093-ly_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Yellow,#F4D078,filler,"['autumn', 'spring', 'summer']","['traditional', 'romantic', 'vintage', 'elegant']","['elegant', 'romantic', 'warm']",greenery,1,mid,still,matte,champagne,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767172969222_11,98093.MV,Rose Bud Pick 21.5'',7.56,"https://images.junipercdn.com/1075/98093-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#E88B9A,filler,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['romantic', 'elegant', 'classic']",greenery,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,5
product_1767172969222_12,98093.PC,Rose Bud Pick 21.5'',7.56,"https://images.junipercdn.com/1075/98093-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F4C2A1,filler,"['spring', 'fall', 'summer']","['romantic', 'elegant', 'traditional', 'vintage']","['elegant', 'romantic', 'sophisticated']",greenery,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969222_13,98093.WH,Rose Bud Pick 21.5'',7.56,"https://images.junipercdn.com/1075/98093-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Creamy White,#F8F6F0,filler,"['year round', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'pure']",greenery,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,5
product_1767172969222_14,06079.PK,Peony 27'',2.38,"https://images.junipercdn.com/1075/06079-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Magenta Pink,#E91E63,filler,"['spring', 'summer']","['traditional', 'romantic', 'cottage', 'elegant']","['romantic', 'bold', 'luxurious']",greenery,1,mid,sweeping,matte,neutral-mid,tenderness,joy,,"[1, 2]",unified,True,2
product_1767172969222_15,06143.WH,Wax Flower 26'' (White),11.2,"https://images.junipercdn.com/1075/06143-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft White,#F8F8F0,filler,"['spring', 'fall', 'summer', 'winter']","['traditional', 'romantic', 'rustic', 'modern']","['delicate', 'airy', 'romantic']",greenery,2,light,reaching,matte,neutral-light,peace,peace,,"[1, 2]",unified,True,5
product_1767172969222_16,06144.LV,Mountain Bloom 30'' (Lavender),11.2,"https://images.junipercdn.com/1075/06144-lv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#B19CD9,filler,"['spring', 'summer']","['cottage', 'romantic', 'rustic', 'traditional']","['delicate', 'romantic', 'cottage-garden']",greenery,1,mid,still,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,4
product_1767172969223_17,06144.LVWH,Mountain Bloom 30'' (Lavender White,11.2,"https://images.junipercdn.com/1075/06144-lvwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Creamy White,#F8F8F0,filler,"['spring', 'summer']","['cottage', 'romantic', 'natural', 'vintage']","['delicate', 'romantic', 'natural']",greenery,2,light,still,matte,neutral-light,peace,tenderness,,"[1, 2]",unified,True,5
product_1767172969223_18,06350.GR,Morning Glory Vine Branch 34'',5.04,"https://images.junipercdn.com/1075/06350-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#8FA68E,filler,"['spring', 'fall', 'summer']","['rustic', 'natural', 'modern', 'traditional']","['natural', 'calming', 'organic']",greenery,2,light,reaching,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,5
product_1767172969223_19,06353.BL,Wild Wax Flower Spray 29'',5.6,"https://images.junipercdn.com/1075/06353-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Lavender,#C8A8D8,filler,"['spring', 'summer']","['romantic', 'cottage', 'soft-modern']","['delicate', 'airy', 'romantic']",greenery,2,light,sweeping,matte,neutral-mid,peace,peace,,"[1, 2]",unified,True,4
product_1767172969223_20,06353.WH,Wild Wax Flower Spray 29'',5.6,"https://images.junipercdn.com/1075/06353-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Ivory White,#F8F6F0,filler,"['spring', 'winter', 'summer']","['romantic', 'rustic', 'minimalist', 'traditional']","['delicate', 'airy', 'pure']",greenery,2,light,sweeping,matte,neutral-light,peace,peace,,"[1, 2]",unified,True,5
product_1767172969223_21,06423.GR,Garden Thistle Stem 21.26'',2.8,"https://images.junipercdn.com/1075/06423-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B5A0,filler,"['winter', 'fall', 'summer']","['contemporary', 'rustic', 'minimalist']","['structured', 'natural', 'sophisticated']",greenery,2,mid,sweeping,matte,botanical-green,reverence,trust,,"[1, 2]",unified,True,4
product_1767172969223_22,06423.PU,Garden Thistle Stem 21'',2.8,"https://images.junipercdn.com/1075/06423-pu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#9B7BB8,filler,"['fall', 'summer']","['rustic', 'wildflower', 'scottish', 'natural']","['wild', 'textural', 'sophisticated']",greenery,2,mid,sweeping,matte,neutral-mid,trust,trust,,"[1, 2]",unified,True,2
product_1767172969223_23,06436.CR,Garden Ranunculus Stem 20'',3.36,"https://images.junipercdn.com/1075/06436-cr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F5DC,filler,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'sophisticated']",greenery,1,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969224_24,06731.OD,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#FF7F50,filler,"['spring', 'early summer']","['rustic', 'garden', 'traditional', 'country']","['natural', 'rustic', 'warm']",greenery,2,light,sweeping,matte,neutral-mid,trust,nostalgia,,"[1, 2]",unified,True,2
product_1767172969224_25,06731.OH,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-oh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4A6C4,filler,['spring'],"['traditional', 'romantic', 'asian-inspired', 'elegant']","['delicate', 'romantic', 'fresh']",greenery,1,light,sweeping,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,2
product_1767172969224_26,06731.WH,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,filler,"['spring', 'early summer']","['traditional', 'cottage', 'clean modern']","['pure', 'fresh', 'peaceful']",greenery,1,light,architectural,matte,neutral-light,joy,joy,,"[1, 2]",unified,True,2
product_1767172969224_27,07272.OR,Rose Hip 25'' (Orange),10.5,"https://images.junipercdn.com/1075/07272-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Burnt Orange,#B8621A,filler,"['autumn', 'fall']","['rustic', 'natural', 'wildflower', 'harvest']","['natural', 'rustic', 'delicate']",greenery,2,light,reaching,matte,champagne,trust,nostalgia,,"[1, 2]",unified,True,5
product_1767172969224_28,07272.RD,Rose Hip 25'' (Red),12.6,"https://images.junipercdn.com/1075/07272-rd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Crimson Red,#C41E3A,filler,"['autumn', 'winter']","['traditional', 'rustic', 'natural']","['festive', 'natural', 'vibrant']",greenery,2,light,reaching,matte,neutral-dark,joy,trust,,"[1, 2]",unified,True,4
product_1767172969224_29,07272.WH,Rose Hip 25'' (White),12.04,"https://images.junipercdn.com/1075/07272-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft White,#F8F6F2,filler,"['spring', 'fall', 'summer']","['romantic', 'rustic', 'minimalist', 'vintage']","['delicate', 'airy', 'romantic']",greenery,2,light,sweeping,matte,neutral-light,peace,peace,,"[1, 2]",unified,True,4
product_1767172969225_30,07355.WH,Dogwood Branch 42'' (White),9.24,"https://images.junipercdn.com/1075/07355-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,filler,"['spring', 'summer']","['natural', 'cottage', 'romantic']","['delicate', 'fresh', 'natural']",greenery,2,light,sweeping,matte,neutral-light,peace,joy,,"[1, 2]",unified,True,4
product_1767172969225_31,07364.RS,Yoshina Cherry Blossom 42'',11.2,"https://images.junipercdn.com/1075/07364-rs_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4C2C2,filler,"['spring', 'summer']","['romantic', 'traditional', 'cottage', 'elegant']","['romantic', 'delicate', 'fresh']",greenery,1,mid,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,2
product_1767172969225_32,07756.YLGO,Forsythia Branch 51'',6.86,"https://images.junipercdn.com/1075/07756-ylgo_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Golden Yellow,#FFD700,filler,['spring'],"['natural', 'cottage', 'contemporary']","['cheerful', 'fresh', 'energetic']",greenery,1,mid,reaching,metallic,champagne,joy,joy,,"[1, 2]",unified,True,2
product_1767172969225_33,07810.BL,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Purple,#6B46C1,filler,"['spring', 'summer']","['wildflower', 'cottage', 'natural']","['delicate', 'natural', 'whimsical']",greenery,2,light,sweeping,matte,neutral-mid,peace,trust,,"[1, 2]",unified,True,4
product_1767172969225_34,07810.CR,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-cr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#8B9B7A,filler,"['spring', 'fall', 'summer']","['natural', 'rustic', 'contemporary']","['natural', 'understated', 'organic']",greenery,2,light,sweeping,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,4
product_1767172969225_35,07810.GR,Spirea Branch 42'',11.2,"https://images.junipercdn.com/1075/07810-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Olive Green,#6B7C32,filler,"['spring', 'early summer']","['natural', 'rustic', 'contemporary']","['fresh', 'delicate', 'natural']",greenery,2,light,sweeping,matte,botanical-green,joy,peace,,"[1, 2]",unified,True,5
product_1767172443991_13,95440.GR,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B88A,focal,['year round'],"['modern', 'tropical', 'luxury', 'minimalist']","['exotic', 'sophisticated', 'architectural']",focal,1,mid,still,matte,botanical-green,awe,reverence,,"[1, 2]",unified,True,2
product_1767172443991_14,95440.MV,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#E8A5A5,focal,['year round'],"['modern', 'tropical', 'exotic', 'contemporary']","['exotic', 'sophisticated', 'dramatic']",focal,1,heavy,still,matte,neutral-mid,awe,reverence,,"[2, 3]",unified,True,2
product_1767172443991_15,95440.WH,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Creamy White,#F8F8F0,focal,"['spring', 'fall', 'summer']","['modern', 'contemporary', 'minimalist']","['sophisticated', 'exotic', 'elegant']",focal,1,mid,still,matte,neutral-light,reverence,awe,,"[1, 2]",unified,True,2
product_1767172443994_35,95558.EP,Hellebores Rose 21'',8.4,"https://images.junipercdn.com/1075/95558-ep_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Lavender,#9B7BB8,focal,"['spring', 'summer']","['romantic', 'traditional', 'cottage']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,3
product_1767172443991_13,95440.GR,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#A8B89A,focal,"['winter', 'fall']","['modern', 'botanical', 'minimalist']","['sophisticated', 'natural', 'architectural']",focal,1,heavy,still,matte,botanical-green,reverence,trust,,"[2, 3]",unified,True,2
product_1767172443991_14,95440.MV,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-mv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4B2C7,focal,"['spring', 'fall', 'summer']","['modern', 'tropical', 'exotic']","['exotic', 'sculptural', 'sophisticated']",focal,1,heavy,still,matte,neutral-mid,awe,reverence,,"[2, 3]",unified,True,1
product_1767172443991_15,95440.WH,King Protea 31'',14.7,"https://images.junipercdn.com/1075/95440-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ivory White,#F5F5DC,focal,['all season'],"['modern', 'tropical', 'contemporary']","['sophisticated', 'exotic', 'modern']",focal,1,mid,still,matte,neutral-light,reverence,awe,,"[1, 2]",unified,True,2
